time,open,high,low,close,volume
2025-09-19 10:42:00,1843.00,1843.80,1842.10,1842.70,175
2025-09-19 10:43:00,1842.40,1843.30,1841.80,1842.90,99
2025-09-19 10:44:00,1842.90,1843.20,1842.20,1843.20,97
2025-09-19 10:45:00,1843.00,1843.70,1843.00,1843.40,192
2025-09-19 10:46:00,1843.40,1843.40,1842.20,1842.80,111
2025-09-19 10:47:00,1842.70,1844.50,1842.50,1843.80,137
2025-09-19 10:48:00,1843.70,1844.20,1843.30,1843.90,78
2025-09-19 10:49:00,1843.90,1844.00,1842.80,1843.20,93
2025-09-19 10:50:00,1842.80,1843.30,1842.00,1842.20,144
2025-09-19 10:51:00,1842.10,1842.20,1840.60,1841.70,177
2025-09-19 10:52:00,1841.20,1842.00,1840.10,1842.00,197
2025-09-19 10:53:00,1842.00,1842.40,1841.20,1841.70,78
2025-09-19 10:54:00,1842.00,1843.10,1842.00,1842.90,106
2025-09-19 10:55:00,1842.90,1842.90,1841.50,1842.00,71
2025-09-19 10:56:00,1841.50,1842.00,1840.00,1841.00,257
2025-09-19 10:57:00,1841.40,1842.20,1841.10,1842.20,45
2025-09-19 10:58:00,1842.10,1842.10,1840.50,1841.90,156
2025-09-19 10:59:00,1841.50,1841.90,1840.00,1840.20,186
2025-09-19 11:00:00,1840.00,1841.20,1838.20,1838.60,627
2025-09-19 11:01:00,1838.80,1841.90,1838.80,1841.40,278
2025-09-19 11:02:00,1841.50,1842.70,1840.10,1842.20,296
2025-09-19 11:03:00,1842.10,1843.50,1841.50,1843.40,273
2025-09-19 11:04:00,1843.40,1843.70,1842.60,1842.60,338
2025-09-19 11:05:00,1842.50,1843.30,1842.50,1842.70,234
2025-09-19 11:06:00,1842.60,1842.90,1841.50,1841.80,183
2025-09-19 11:07:00,1841.80,1842.60,1841.00,1841.20,317
2025-09-19 11:08:00,1841.70,1842.30,1840.60,1841.20,110
2025-09-19 11:09:00,1840.70,1841.70,1840.00,1841.00,276
2025-09-19 11:10:00,1841.10,1841.60,1840.40,1840.80,131
2025-09-19 11:11:00,1840.60,1842.60,1840.60,1841.50,148
2025-09-19 11:12:00,1841.50,1841.50,1840.40,1841.00,68
2025-09-19 11:13:00,1840.60,1841.90,1838.50,1841.90,387
2025-09-19 11:14:00,1841.60,1842.30,1841.00,1841.80,205
2025-09-19 11:15:00,1841.90,1843.70,1841.90,1843.60,328
2025-09-19 11:16:00,1843.70,1846.60,1843.40,1845.90,587
2025-09-19 11:17:00,1845.90,1846.30,1845.00,1845.30,285
2025-09-19 11:18:00,1845.30,1845.40,1844.20,1844.20,229
2025-09-19 11:19:00,1844.50,1844.50,1843.30,1843.30,184
2025-09-19 11:20:00,1843.20,1844.30,1843.10,1843.70,126
2025-09-19 11:21:00,1843.60,1843.90,1843.20,1843.60,173
2025-09-19 11:22:00,1843.50,1843.60,1842.00,1842.60,166
2025-09-19 11:23:00,1842.70,1842.90,1841.10,1841.60,278
2025-09-19 11:24:00,1841.70,1841.70,1840.10,1840.60,287
2025-09-19 11:25:00,1840.20,1840.90,1839.10,1840.80,320
2025-09-19 11:26:00,1840.50,1843.00,1839.10,1839.80,239
2025-09-19 11:27:00,1840.00,1841.00,1840.00,1840.90,214
2025-09-19 11:28:00,1840.70,1840.70,1839.30,1839.60,240
2025-09-19 11:29:00,1839.70,1840.60,1839.00,1840.60,215
2025-09-19 13:00:00,1840.00,1840.60,1839.70,1840.60,196
2025-09-19 13:01:00,1840.60,1842.50,1840.60,1842.00,255
2025-09-19 13:02:00,1841.90,1842.20,1841.00,1841.00,146
2025-09-19 13:03:00,1841.20,1842.00,1841.00,1841.00,83
2025-09-19 13:04:00,1841.00,1842.00,1840.80,1841.60,212
2025-09-19 13:05:00,1841.90,1842.80,1841.50,1842.60,215
2025-09-19 13:06:00,1842.80,1843.70,1842.80,1843.20,216
2025-09-19 13:07:00,1843.00,1843.00,1842.40,1842.80,132
2025-09-19 13:08:00,1842.60,1842.60,1841.70,1841.80,147
2025-09-19 13:09:00,1841.70,1841.90,1840.20,1840.90,150
2025-09-19 13:10:00,1841.00,1842.00,1840.60,1841.00,134
2025-09-19 13:11:00,1841.10,1842.00,1840.40,1841.20,107
2025-09-19 13:12:00,1841.50,1842.20,1840.90,1841.90,118
2025-09-19 13:13:00,1841.80,1842.90,1840.90,1841.00,184
2025-09-19 13:14:00,1840.80,1841.00,1839.10,1840.40,307
2025-09-19 13:15:00,1840.20,1841.40,1839.00,1839.40,323
2025-09-19 13:16:00,1839.40,1842.70,1839.10,1841.40,278
2025-09-19 13:17:00,1841.40,1841.60,1841.10,1841.60,59
2025-09-19 13:18:00,1841.40,1841.50,1840.90,1840.90,58
2025-09-19 13:19:00,1841.00,1841.40,1840.10,1841.40,43
2025-09-19 13:20:00,1841.50,1842.90,1841.30,1842.60,295
2025-09-19 13:21:00,1842.90,1843.90,1842.90,1843.60,200
2025-09-19 13:22:00,1843.60,1845.70,1843.50,1845.50,371
2025-09-19 13:23:00,1845.50,1846.00,1844.20,1844.50,387
2025-09-19 13:24:00,1844.30,1846.00,1844.30,1845.90,189
2025-09-19 13:25:00,1845.50,1845.70,1844.60,1845.20,149
2025-09-19 13:26:00,1845.30,1846.40,1845.20,1846.40,253
2025-09-19 13:27:00,1846.10,1846.50,1846.00,1846.30,235
2025-09-19 13:28:00,1846.10,1846.50,1845.70,1846.00,246
2025-09-19 13:29:00,1845.70,1846.00,1845.10,1845.50,183
2025-09-19 13:30:00,1845.60,1849.90,1845.50,1849.50,453
2025-09-19 13:31:00,1849.90,1852.00,1849.10,1850.90,737
2025-09-19 13:32:00,1850.30,1851.80,1850.30,1851.50,496
2025-09-19 13:33:00,1851.50,1851.70,1850.40,1851.10,414
2025-09-19 13:34:00,1851.20,1851.50,1850.00,1850.40,444
2025-09-19 13:35:00,1850.20,1850.80,1849.80,1849.80,355
2025-09-19 13:36:00,1849.90,1850.60,1849.10,1850.00,322
2025-09-19 13:37:00,1850.30,1851.50,1850.00,1850.90,199
2025-09-19 13:38:00,1850.90,1854.00,1850.90,1853.60,607
2025-09-19 13:39:00,1853.50,1853.70,1852.50,1852.90,301
2025-09-19 13:40:00,1853.00,1854.00,1852.90,1853.00,629
2025-09-19 13:41:00,1853.10,1853.30,1851.70,1852.70,407
2025-09-19 13:42:00,1852.80,1852.80,1848.20,1850.60,438
2025-09-19 13:43:00,1850.70,1851.10,1850.10,1850.70,206
2025-09-19 13:44:00,1850.90,1851.50,1850.70,1851.40,144
2025-09-19 13:45:00,1851.50,1852.50,1850.70,1850.70,291
2025-09-19 13:46:00,1850.90,1852.20,1850.90,1852.20,105
2025-09-19 13:47:00,1852.00,1852.20,1850.70,1851.10,91
2025-09-19 13:48:00,1850.90,1852.80,1850.90,1852.00,160
2025-09-19 13:49:00,1852.00,1853.70,1851.60,1853.20,288
2025-09-19 13:50:00,1853.20,1853.20,1851.80,1852.80,305
2025-09-19 13:51:00,1852.50,1852.70,1851.60,1851.70,88
2025-09-19 13:52:00,1851.80,1852.20,1851.60,1851.80,187
2025-09-19 13:53:00,1851.70,1851.80,1850.30,1851.00,119
2025-09-19 13:54:00,1851.00,1851.80,1850.90,1851.70,113
2025-09-19 13:55:00,1851.80,1852.80,1850.90,1851.10,134
2025-09-19 13:56:00,1850.90,1851.10,1848.60,1849.50,283
2025-09-19 13:57:00,1849.50,1849.70,1848.30,1849.30,329
2025-09-19 13:58:00,1849.50,1851.90,1849.50,1850.20,359
2025-09-19 13:59:00,1850.40,1850.40,1848.80,1849.00,211
2025-09-19 14:00:00,1849.10,1849.90,1847.40,1848.00,442
2025-09-19 14:01:00,1848.00,1848.80,1847.40,1848.00,252
2025-09-19 14:02:00,1847.60,1848.00,1846.60,1847.80,351
2025-09-19 14:03:00,1847.30,1848.60,1847.20,1848.00,331
2025-09-19 14:04:00,1848.50,1849.00,1848.10,1848.10,385
2025-09-19 14:05:00,1848.00,1850.80,1848.00,1850.80,275
2025-09-19 14:06:00,1850.20,1850.80,1848.70,1849.00,243
2025-09-19 14:07:00,1849.10,1849.20,1847.00,1848.40,255
2025-09-19 14:08:00,1848.10,1848.50,1847.00,1848.20,272
2025-09-19 14:09:00,1848.10,1851.80,1847.80,1851.80,295
2025-09-19 14:10:00,1851.50,1855.00,1851.10,1854.10,768
2025-09-19 14:11:00,1854.30,1855.00,1853.10,1854.80,421
2025-09-19 14:12:00,1854.80,1855.60,1853.30,1853.30,388
2025-09-19 14:13:00,1853.40,1854.30,1852.00,1853.50,271
2025-09-19 14:14:00,1853.70,1855.30,1852.60,1853.00,590
2025-09-19 14:15:00,1852.90,1853.00,1849.20,1850.00,657
2025-09-19 14:16:00,1849.90,1851.70,1849.50,1851.00,402
2025-09-19 14:17:00,1851.10,1852.00,1850.60,1852.00,245
2025-09-19 14:18:00,1851.90,1852.50,1850.70,1850.80,165
2025-09-19 14:19:00,1850.90,1851.00,1848.30,1850.60,468
2025-09-19 14:20:00,1850.70,1853.00,1850.40,1850.40,417
2025-09-19 14:21:00,1850.40,1852.40,1849.60,1849.60,319
2025-09-19 14:22:00,1849.90,1850.50,1849.00,1849.10,251
2025-09-19 14:23:00,1849.20,1850.30,1849.10,1849.90,243
2025-09-19 14:24:00,1849.60,1851.00,1849.60,1851.00,174
2025-09-19 14:25:00,1851.00,1851.50,1849.70,1851.30,159
2025-09-19 14:26:00,1851.40,1851.70,1849.80,1851.00,228
2025-09-19 14:27:00,1850.80,1851.00,1849.10,1849.30,279
2025-09-19 14:28:00,1849.10,1849.60,1848.40,1849.20,454
2025-09-19 14:29:00,1849.00,1849.90,1848.30,1848.90,395
2025-09-19 14:30:00,1848.40,1849.80,1848.00,1848.00,17396
2025-09-19 14:32:00,1848.20,1848.20,1848.00,1848.00,4100
2025-09-19 14:35:00,1848.10,1848.10,1848.00,1848.00,3934
2025-09-19 14:37:00,1848.10,1848.10,1848.00,1848.00,4646
2025-09-19 14:39:00,1847.50,1848.00,1847.50,1848.00,5903
2025-09-19 14:40:00,1828.00,1828.00,1828.00,1828.00,2
2025-09-19 14:41:00,1848.10,1848.10,1848.10,1848.10,3336
2025-09-19 14:42:00,1848.20,1848.20,1848.20,1848.20,3467
2025-09-19 14:43:00,1848.10,1848.10,1847.50,1848.00,29248
2025-09-19 14:44:00,1848.10,1848.50,1848.00,1848.30,122915
2025-09-19 14:45:00,1848.20,1848.20,1848.20,1848.20,6489
2025-09-22 09:00:00,1848.40,1851.80,1848.40,1850.20,262
2025-09-22 09:01:00,1850.50,1851.00,1848.70,1848.80,238
2025-09-22 09:02:00,1848.70,1849.50,1847.50,1847.50,267
2025-09-22 09:03:00,1848.00,1849.00,1847.80,1848.60,162
2025-09-22 09:04:00,1848.90,1849.10,1848.60,1849.10,37
2025-09-22 09:05:00,1848.90,1849.00,1848.50,1848.70,90
2025-09-22 09:06:00,1848.70,1848.80,1848.20,1848.40,62
2025-09-22 09:07:00,1848.20,1848.50,1848.20,1848.40,24
2025-09-22 09:08:00,1848.30,1848.40,1847.00,1847.30,180
2025-09-22 09:09:00,1847.60,1847.60,1846.60,1846.60,280
2025-09-22 09:10:00,1846.70,1847.00,1846.00,1846.30,371
2025-09-22 09:11:00,1846.00,1847.00,1845.60,1846.80,296
2025-09-22 09:12:00,1846.20,1846.70,1845.80,1846.40,141
2025-09-22 09:13:00,1846.00,1846.80,1845.80,1846.60,182
2025-09-22 09:14:00,1846.80,1847.20,1846.30,1847.00,149
2025-09-22 09:15:00,1847.20,1847.60,1846.70,1847.00,345
2025-09-22 09:16:00,1846.80,1848.00,1846.80,1847.90,283
2025-09-22 09:17:00,1847.80,1848.20,1847.40,1847.70,205
2025-09-22 09:18:00,1848.50,1849.00,1847.80,1848.00,279
2025-09-22 09:19:00,1847.90,1848.40,1846.70,1846.90,151
2025-09-22 09:20:00,1847.00,1847.00,1846.50,1846.70,125
2025-09-22 09:21:00,1846.60,1846.70,1843.20,1843.90,601
2025-09-22 09:22:00,1843.60,1844.40,1843.20,1843.20,475
2025-09-22 09:23:00,1843.40,1843.80,1842.40,1842.50,481
2025-09-22 09:24:00,1842.50,1843.90,1842.00,1843.30,415
2025-09-22 09:25:00,1843.10,1844.80,1843.00,1844.00,371
2025-09-22 09:26:00,1844.40,1845.00,1844.00,1845.00,130
2025-09-22 09:27:00,1844.90,1845.70,1844.50,1844.60,215
2025-09-22 09:28:00,1844.30,1844.30,1843.70,1844.10,114
2025-09-22 09:29:00,1844.10,1844.80,1843.70,1843.70,144
2025-09-22 09:30:00,1843.10,1844.10,1843.00,1843.80,188
2025-09-22 09:31:00,1843.60,1844.20,1843.60,1844.00,98
2025-09-22 09:32:00,1844.00,1844.00,1842.50,1843.00,175
2025-09-22 09:33:00,1843.00,1843.80,1843.00,1843.80,125
2025-09-22 09:34:00,1843.30,1843.60,1842.00,1842.10,296
2025-09-22 09:35:00,1841.80,1841.90,1840.00,1841.00,355
2025-09-22 09:36:00,1840.90,1841.40,1840.00,1840.70,380
2025-09-22 09:37:00,1840.30,1841.40,1840.20,1840.60,132
2025-09-22 09:38:00,1840.80,1841.60,1840.50,1841.60,100
2025-09-22 09:39:00,1841.50,1841.80,1840.40,1840.70,167
2025-09-22 09:40:00,1840.40,1840.70,1839.00,1840.00,420
2025-09-22 09:41:00,1839.70,1840.50,1835.70,1837.90,606
2025-09-22 09:42:00,1837.60,1838.70,1836.50,1838.70,496
2025-09-22 09:43:00,1838.60,1838.60,1836.50,1837.60,244
2025-09-22 09:44:00,1837.30,1837.50,1835.00,1835.00,486
2025-09-22 09:45:00,1835.10,1836.80,1835.00,1836.60,445
2025-09-22 09:46:00,1836.20,1836.30,1834.20,1835.80,313
2025-09-22 09:47:00,1835.20,1836.60,1832.00,1834.00,330
2025-09-22 09:48:00,1833.60,1835.30,1833.50,1834.40,198
2025-09-22 09:49:00,1834.70,1835.90,1834.30,1835.70,189
2025-09-22 09:50:00,1835.40,1837.70,1835.40,1836.50,281
2025-09-22 09:51:00,1836.50,1837.30,1836.40,1837.00,174
2025-09-22 09:52:00,1836.90,1837.30,1836.50,1836.90,199
2025-09-22 09:53:00,1837.30,1837.30,1836.10,1836.40,149
2025-09-22 09:54:00,1836.50,1837.10,1835.50,1837.10,123
2025-09-22 09:55:00,1837.20,1837.40,1836.50,1836.90,76
2025-09-22 09:56:00,1836.90,1837.00,1836.30,1836.30,61
2025-09-22 09:57:00,1836.00,1836.00,1833.60,1833.60,466
2025-09-22 09:58:00,1833.80,1835.60,1833.70,1835.50,190
2025-09-22 09:59:00,1835.30,1835.40,1833.60,1834.60,158
2025-09-22 10:00:00,1833.90,1834.00,1832.10,1833.70,266
2025-09-22 10:01:00,1833.70,1835.20,1833.70,1834.40,114
2025-09-22 10:02:00,1834.50,1834.80,1833.50,1834.80,87
2025-09-22 10:03:00,1834.50,1835.50,1834.30,1834.70,79
2025-09-22 10:04:00,1834.60,1834.60,1830.10,1830.50,308
2025-09-22 10:05:00,1830.90,1832.70,1830.10,1832.70,348
2025-09-22 10:06:00,1832.40,1832.50,1831.30,1832.50,112
2025-09-22 10:07:00,1832.00,1833.30,1832.00,1832.80,122
2025-09-22 10:08:00,1832.60,1834.20,1832.20,1833.50,335
2025-09-22 10:09:00,1833.90,1833.90,1831.70,1831.70,63
2025-09-22 10:10:00,1831.70,1832.90,1831.50,1832.80,53
2025-09-22 10:11:00,1832.50,1832.50,1831.00,1832.00,227
2025-09-22 10:12:00,1831.50,1831.50,1828.10,1829.40,485
2025-09-22 10:13:00,1829.50,1830.40,1829.20,1829.20,292
2025-09-22 10:14:00,1829.20,1829.80,1828.50,1829.10,287
2025-09-22 10:15:00,1829.30,1829.80,1827.00,1828.10,468
2025-09-22 10:16:00,1827.60,1828.90,1827.00,1827.10,425
2025-09-22 10:17:00,1827.00,1829.70,1827.00,1828.70,346
2025-09-22 10:18:00,1828.90,1831.60,1828.00,1830.50,392
2025-09-22 10:19:00,1831.50,1831.50,1829.70,1829.80,418
2025-09-22 10:20:00,1829.90,1830.50,1826.80,1827.70,162
2025-09-22 10:21:00,1827.70,1829.70,1827.70,1829.70,198
2025-09-22 10:22:00,1829.50,1831.60,1829.50,1831.40,347
2025-09-22 10:23:00,1831.00,1835.50,1831.00,1835.50,631
2025-09-22 10:24:00,1835.20,1835.60,1834.00,1834.40,316
2025-09-22 10:25:00,1834.50,1834.50,1833.30,1834.20,180
2025-09-22 10:26:00,1834.20,1835.00,1834.00,1834.50,188
2025-09-22 10:27:00,1834.50,1834.60,1833.10,1833.80,388
2025-09-22 10:28:00,1833.40,1834.50,1833.40,1834.20,196
2025-09-22 10:29:00,1834.50,1835.70,1834.00,1835.00,406
2025-09-22 10:30:00,1834.80,1835.40,1834.00,1834.90,219
2025-09-22 10:31:00,1834.80,1834.80,1832.70,1832.90,230
2025-09-22 10:32:00,1833.00,1833.40,1832.70,1832.70,113
2025-09-22 10:33:00,1832.90,1834.60,1832.80,1834.00,223
2025-09-22 10:34:00,1834.20,1834.20,1832.70,1832.70,80
2025-09-22 10:35:00,1832.80,1833.60,1832.80,1833.60,52
2025-09-22 10:36:00,1833.60,1835.40,1833.50,1834.60,205
2025-09-22 10:37:00,1834.50,1835.70,1834.20,1835.00,178
2025-09-22 10:38:00,1834.80,1835.10,1833.50,1834.30,72
2025-09-22 10:39:00,1834.60,1834.60,1833.10,1833.10,111
2025-09-22 10:40:00,1833.40,1835.00,1833.00,1835.00,241
2025-09-22 10:41:00,1835.10,1835.20,1834.00,1834.40,154
2025-09-22 10:42:00,1834.30,1836.00,1834.00,1834.80,286
2025-09-22 10:43:00,1835.20,1836.00,1835.10,1836.00,346
2025-09-22 10:44:00,1835.90,1835.90,1834.60,1834.60,181
2025-09-22 10:45:00,1834.20,1835.30,1833.20,1833.40,246
2025-09-22 10:46:00,1833.60,1834.20,1833.20,1834.10,73
2025-09-22 10:47:00,1834.10,1834.10,1832.50,1832.70,252
2025-09-22 10:48:00,1832.70,1833.50,1831.50,1832.70,263
2025-09-22 10:49:00,1832.80,1833.70,1832.60,1833.00,98
2025-09-22 10:50:00,1832.80,1833.20,1832.40,1832.40,61
2025-09-22 10:51:00,1832.30,1832.80,1832.10,1832.50,76
2025-09-22 10:52:00,1833.30,1833.50,1831.80,1831.80,181
2025-09-22 10:53:00,1832.10,1832.60,1831.50,1831.50,142
2025-09-22 10:54:00,1831.80,1832.00,1831.10,1832.00,85
2025-09-22 10:55:00,1832.20,1832.20,1830.50,1830.50,166
2025-09-22 10:56:00,1830.80,1833.00,1830.80,1832.60,170
2025-09-22 10:57:00,1832.50,1833.90,1832.30,1832.90,114
2025-09-22 10:58:00,1833.30,1833.40,1832.30,1832.90,113
2025-09-22 10:59:00,1832.40,1832.80,1832.10,1832.30,41
2025-09-22 11:00:00,1832.50,1832.80,1830.30,1831.20,279
2025-09-22 11:01:00,1831.30,1831.60,1829.70,1830.20,167
2025-09-22 11:02:00,1830.00,1830.30,1829.40,1829.60,317
2025-09-22 11:03:00,1829.60,1829.90,1828.00,1829.00,252
2025-09-22 11:04:00,1828.90,1829.00,1828.00,1828.20,275
2025-09-22 11:05:00,1827.70,1828.60,1824.10,1828.20,470
2025-09-22 11:06:00,1828.70,1830.00,1827.00,1829.90,650
2025-09-22 11:07:00,1829.90,1829.90,1828.60,1829.00,173
2025-09-22 11:08:00,1828.90,1829.60,1828.70,1829.50,107
2025-09-22 11:09:00,1829.30,1829.40,1825.90,1827.30,241
2025-09-22 11:10:00,1827.50,1828.50,1827.30,1828.20,149
2025-09-22 11:11:00,1828.20,1828.30,1826.00,1826.00,104
2025-09-22 11:12:00,1826.00,1826.70,1825.70,1826.00,309
2025-09-22 11:13:00,1826.00,1827.40,1825.20,1826.00,286
2025-09-22 11:14:00,1825.70,1827.40,1825.00,1827.40,368
2025-09-22 11:15:00,1827.10,1830.50,1827.10,1829.60,594
2025-09-22 11:16:00,1829.80,1830.00,1829.20,1829.90,232
2025-09-22 11:17:00,1829.70,1830.00,1827.60,1828.50,204
2025-09-22 11:18:00,1827.80,1827.80,1825.20,1827.50,206
2025-09-22 11:19:00,1827.00,1827.40,1825.40,1827.40,176
2025-09-22 11:20:00,1827.40,1828.40,1826.50,1826.90,202
2025-09-22 11:21:00,1826.40,1827.80,1825.00,1826.20,389
2025-09-22 11:22:00,1826.40,1828.80,1826.00,1828.50,312
2025-09-22 11:23:00,1828.40,1831.70,1828.20,1831.00,550
2025-09-22 11:24:00,1831.30,1831.30,1829.90,1830.50,220
2025-09-22 11:25:00,1830.50,1831.50,1830.20,1830.50,230
2025-09-22 11:26:00,1830.30,1830.30,1828.50,1829.60,216
2025-09-22 11:27:00,1829.60,1829.60,1826.80,1827.40,288
2025-09-22 11:28:00,1827.50,1827.70,1826.20,1827.60,251
2025-09-22 11:29:00,1827.40,1827.50,1826.20,1827.00,162
2025-09-22 13:00:00,1826.60,1827.50,1826.00,1827.50,169
2025-09-22 13:01:00,1827.50,1828.40,1827.00,1827.00,272
2025-09-22 13:02:00,1827.20,1827.50,1824.70,1825.00,306
2025-09-22 13:03:00,1825.00,1825.50,1820.20,1822.60,383
2025-09-22 13:04:00,1822.40,1822.90,1820.30,1821.80,484
2025-09-22 13:05:00,1821.90,1824.10,1821.50,1824.00,473
2025-09-22 13:06:00,1823.70,1825.50,1823.70,1824.20,232
2025-09-22 13:07:00,1824.10,1824.30,1823.00,1823.60,220
2025-09-22 13:08:00,1823.80,1825.00,1823.70,1824.70,219
2025-09-22 13:09:00,1824.40,1825.30,1823.90,1823.90,127
2025-09-22 13:10:00,1823.90,1823.90,1821.00,1823.00,453
2025-09-22 13:11:00,1822.50,1825.70,1822.50,1825.30,266
2025-09-22 13:12:00,1825.50,1825.50,1823.10,1823.60,341
2025-09-22 13:13:00,1823.50,1824.70,1823.50,1824.00,336
2025-09-22 13:14:00,1824.00,1824.00,1822.30,1823.50,543
2025-09-22 13:15:00,1823.20,1825.00,1823.00,1824.50,216
2025-09-22 13:16:00,1824.10,1824.90,1823.50,1824.90,157
2025-09-22 13:17:00,1824.70,1827.00,1824.00,1826.40,429
2025-09-22 13:18:00,1826.40,1826.40,1823.40,1823.50,216
2025-09-22 13:19:00,1823.50,1824.00,1821.10,1822.50,422
2025-09-22 13:20:00,1822.00,1824.40,1821.50,1824.40,419
2025-09-22 13:21:00,1824.00,1824.60,1823.50,1823.70,266
2025-09-22 13:22:00,1824.00,1825.00,1823.00,1823.00,291
2025-09-22 13:23:00,1823.00,1823.40,1821.80,1822.20,491
2025-09-22 13:24:00,1822.20,1822.80,1819.40,1822.40,476
2025-09-22 13:25:00,1822.70,1824.30,1822.60,1823.00,325
2025-09-22 13:26:00,1823.60,1823.90,1822.90,1823.20,81
2025-09-22 13:27:00,1823.20,1823.20,1820.20,1820.50,280
2025-09-22 13:28:00,1820.50,1822.70,1818.00,1820.50,409
2025-09-22 13:29:00,1821.00,1821.00,1814.40,1818.20,735
2025-09-22 13:30:00,1818.20,1819.20,1813.00,1814.50,505
2025-09-22 13:31:00,1814.50,1815.00,1811.30,1812.60,684
2025-09-22 13:32:00,1812.90,1813.00,1810.30,1811.70,482
2025-09-22 13:33:00,1811.60,1813.00,1810.00,1810.30,707
2025-09-22 13:34:00,1810.20,1812.60,1808.50,1812.60,503
2025-09-22 13:35:00,1812.50,1813.80,1811.20,1811.20,554
2025-09-22 13:36:00,1811.50,1813.00,1811.40,1812.90,280
2025-09-22 13:37:00,1812.80,1815.00,1812.40,1814.00,359
2025-09-22 13:38:00,1814.60,1815.30,1812.90,1813.00,350
2025-09-22 13:39:00,1812.80,1814.20,1812.60,1812.90,428
2025-09-22 13:40:00,1813.00,1813.60,1810.00,1810.20,486
2025-09-22 13:41:00,1810.20,1813.40,1810.00,1812.50,233
2025-09-22 13:42:00,1812.60,1813.20,1810.50,1811.10,318
2025-09-22 13:43:00,1811.00,1812.00,1808.60,1811.80,368
2025-09-22 13:44:00,1811.80,1812.00,1808.50,1810.00,326
2025-09-22 13:45:00,1810.00,1811.60,1807.60,1811.20,598
2025-09-22 13:46:00,1810.90,1814.50,1810.90,1814.50,603
2025-09-22 13:47:00,1814.60,1814.70,1811.80,1812.80,218
2025-09-22 13:48:00,1812.70,1813.70,1811.00,1811.00,238
2025-09-22 13:49:00,1811.00,1811.80,1809.10,1809.50,420
2025-09-22 13:50:00,1809.70,1811.00,1807.60,1808.80,491
2025-09-22 13:51:00,1808.80,1811.90,1808.20,1811.00,380
2025-09-22 13:52:00,1810.50,1810.80,1809.00,1810.20,242
2025-09-22 13:53:00,1810.30,1810.50,1808.30,1808.80,264
2025-09-22 13:54:00,1808.90,1810.30,1806.70,1809.10,773
2025-09-22 13:55:00,1809.00,1810.80,1808.50,1810.00,270
2025-09-22 13:56:00,1809.90,1810.00,1805.50,1805.60,608
2025-09-22 13:57:00,1805.60,1806.80,1803.00,1803.50,700
2025-09-22 13:58:00,1803.50,1805.00,1802.10,1803.10,850
2025-09-22 13:59:00,1803.00,1804.80,1800.50,1801.90,820
2025-09-22 14:00:00,1801.90,1806.60,1801.30,1805.70,809
2025-09-22 14:01:00,1805.30,1805.70,1803.10,1804.40,399
2025-09-22 14:02:00,1804.50,1807.70,1804.40,1806.00,325
2025-09-22 14:03:00,1806.50,1806.50,1802.90,1805.90,378
2025-09-22 14:04:00,1805.60,1805.90,1803.30,1805.20,296
2025-09-22 14:05:00,1804.90,1807.50,1804.70,1806.40,349
2025-09-22 14:06:00,1807.10,1807.60,1806.40,1807.10,497
2025-09-22 14:07:00,1806.70,1807.10,1804.80,1806.50,350
2025-09-22 14:08:00,1807.00,1812.70,1806.50,1812.00,718
2025-09-22 14:09:00,1811.50,1814.30,1811.00,1813.30,577
2025-09-22 14:10:00,1813.80,1818.40,1813.50,1817.00,544
2025-09-22 14:11:00,1817.00,1818.70,1816.10,1816.80,663
2025-09-22 14:12:00,1816.10,1818.80,1815.50,1818.80,776
2025-09-22 14:13:00,1818.10,1821.40,1818.10,1819.30,772
2025-09-22 14:14:00,1819.30,1820.90,1818.10,1818.90,504
2025-09-22 14:15:00,1819.00,1821.00,1818.30,1819.20,430
2025-09-22 14:16:00,1819.60,1820.00,1816.60,1818.30,548
2025-09-22 14:17:00,1818.60,1820.60,1817.00,1818.70,410
2025-09-22 14:18:00,1819.00,1820.00,1817.60,1819.20,319
2025-09-22 14:19:00,1819.30,1820.00,1818.10,1818.80,660
2025-09-22 14:20:00,1818.50,1818.80,1812.20,1814.00,909
2025-09-22 14:21:00,1813.40,1816.00,1812.00,1812.90,525
2025-09-22 14:22:00,1813.00,1814.00,1810.10,1810.30,900
2025-09-22 14:23:00,1810.80,1811.50,1807.80,1807.90,722
2025-09-22 14:24:00,1807.60,1811.30,1807.00,1810.10,691
2025-09-22 14:25:00,1810.50,1811.20,1808.00,1810.00,534
2025-09-22 14:26:00,1809.90,1811.30,1809.40,1810.40,278
2025-09-22 14:27:00,1809.50,1813.50,1809.50,1813.30,577
2025-09-22 14:28:00,1813.30,1813.30,1812.30,1812.90,406
2025-09-22 14:29:00,1812.90,1812.90,1808.00,1809.20,466
2025-09-22 14:30:00,1810.00,1810.00,1808.00,1809.00,4953
2025-09-22 14:31:00,1808.50,1809.20,1808.00,1808.10,14591
2025-09-22 14:32:00,1808.00,1811.00,1808.00,1811.00,6020
2025-09-22 14:33:00,1811.20,1812.50,1810.00,1811.80,14112
2025-09-22 14:34:00,1811.00,1811.40,1811.00,1811.40,9740
2025-09-22 14:35:00,1811.00,1811.00,1808.00,1808.20,18257
2025-09-22 14:36:00,1808.10,1808.20,1808.10,1808.20,5061
2025-09-22 14:37:00,1808.50,1808.50,1808.40,1808.40,5613
2025-09-22 14:38:00,1808.20,1808.20,1808.20,1808.20,2857
2025-09-22 14:40:00,1801.20,1801.20,1801.20,1801.20,2
